Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние
806Э,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
806Э,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
326С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,2419.0,6442.4,284
326С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1674.0,284
326С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,899.0,2071.7,284
326С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,899.0,2365.0,284
326С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,899.0,2365.0,284
326С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
326С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
326С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
498С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1923.6,284
498С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1923.6,284
498С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1923.6,284
498С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
498С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
498С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
493С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1634.4,284
493С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1991.0,284
493С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1991.0,284
493С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1476.3,284
493С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1476.3,284
493С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
084С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5654.9,284
084С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2101.4,284
084С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
084С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1941.1,284
109С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2374.4,284
109С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2374.4,284
109С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
109С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
138С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,412.0,3098.7,284
138С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Х,1,,,412.0,3098.7,284
138С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,3098.7,284
138С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,3098.7,284
138С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,3098.7,284
138С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,2135.7,284
138С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,2135.7,284
138С,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
030Й,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,2018.2,284
030Й,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,3834.3,284
030Й,6,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
036С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,5653.6,284
036С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
282С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
282С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
282С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
302С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,93.1,2260.6,284
302С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,93.1,1241.9,284
302С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,93.1,1241.9,284
567С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
567С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
306С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1905.0,284
306С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
642Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,666.0,6441.5,284
642Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,2195.9,284
642Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,2688.1,284
642Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2195.9,284
642Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1976.1,284
642Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1976.1,284
642Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
259С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2084.4,284
259С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
259С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
468С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
468С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1891.7,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1891.7,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1891.7,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1807.6,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1807.6,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1487.7,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1807.6,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
513С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
472С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1423.9,284
472С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,188.2,1380.1,284
472С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2971.2,284
808Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
808Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4467.8,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1386.5,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1681.2,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1700.5,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1700.5,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1625.9,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1828.5,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1402.1,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1402.1,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1700.5,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1700.5,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1700.5,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
203С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1319.3,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1404.3,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1404.3,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1597.1,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1597.1,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1319.3,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1404.3,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1597.1,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1134.1,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
470С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
460С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1541.6,284
460С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1874.9,284
460С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1874.9,284
460С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2060.1,284
460С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
460С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
460С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
460С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
806Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
806Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
806Э,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
526С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1714.1,284
526С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1714.1,284
526С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
526С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
526С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
532С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1736.4,284
532С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1736.4,284
532С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
532С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
583С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1476.3,284
583С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,6129.8,284
109С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2272.0,284
138С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,6935.7,284
138С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,412.0,2690.8,284
138С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,2690.8,284
138С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2690.8,284
138С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,2135.7,284
138С,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
104Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Б,1,,,347.0,3193.5,284
104Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,3258.5,284
104Ж,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
030Й,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,3834.3,284
030Й,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,3149.8,284
030Й,7,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
036С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,5368.6,284
036С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Б,1,,,347.0,2087.0,284
036С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Б,1,,,347.0,1738.9,284
036С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Х,1,,,347.0,2087.0,284
036С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1330.5,284
036С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
080С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5370.1,284
080С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2066.3,284
080С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
489С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,93.1,2260.6,284
489С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,93.1,2260.6,284
489С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,1824.4,284
489С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Л,1,,,208.0,2228.5,284
489С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,93.1,1241.9,284
489С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,93.1,1241.9,284
489С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Л,1,,,188.2,1320.5,284
567С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
567С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
306С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
642Ж,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1879.4,284
642Ж,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1879.4,284
642Ж,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,2286.1,284
642Ж,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1976.1,284
642Ж,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1976.1,284
642Ж,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
259С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1709.2,284
259С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
360С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2334.8,284
360С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2334.8,284
360С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
360С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
360С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
271С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5013.8,284
271С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,5013.8,284
271С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
271С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
472С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Л,1,,,384.0,4926.5,284
472С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1337.0,284
472С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1111.2,284
472С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1337.0,284
472С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Д,1,,,188.2,1380.1,284
472С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2971.2,284
808Э,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,1271.4,284
808Э,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,1271.4,284
808Э,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,635.8,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4467.8,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1828.5,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1386.5,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1681.2,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1681.2,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
286С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1461.8,284
286С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1775.2,284
286С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1999.1,284
286С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1775.2,284
286С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1327.5,284
286С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1486.5,284
286С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1486.5,284
286С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
501С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4450.7,284
501С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2040.6,284
501С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1380.8,284
501С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1674.1,284
501С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
501С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
501С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4642.3,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1530.6,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1530.6,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1861.3,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1241.4,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
340С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
460С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,2060.1,284
460С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1134.1,284
460С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1380.1,284
460С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1380.1,284
460С,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
806Э,8,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1931.2,284
